1078394091	20221231	202212	2022	2022.9890	AFG	KABUL	AFG								MIL	AIR FORCE						MIL			1	1123	112	11	3	-2.0	5	1	5	-10.8391608391609	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230101224500	https://www.thedailystar.net/news/asia/south-asia/news/several-killed-hurt-blast-near-kabul-airfield-3210421
1078394092	20221231	202212	2022	2022.9890	AFG	KABUL	AFG								MIL	AIR FORCE						MIL			1	190	190	19	4	-10.0	5	1	5	-10.8391608391609	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230101224500	https://www.thedailystar.net/news/asia/south-asia/news/several-killed-hurt-blast-near-kabul-airfield-3210421
1078394093	20221231	202212	2022	2022.9890	GBR	UNITED KINGDOM	GBR								CHRCTH	POPE BENEDICT				CHR	CTH				1	018	018	01	1	3.4	1	1	1	2.21565731166913	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20230101224500	https://www.ok.co.uk/royal/king-charles-camilla-new-years-28852620
1078394094	20221231	202212	2022	2022.9890	GOV	KING						GOV			CHRCTH	POPE BENEDICT				CHR	CTH				1	018	018	01	1	3.4	4	1	4	2.21565731166913	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20230101224500	https://www.ok.co.uk/royal/king-charles-camilla-new-years-28852620
1078394095	20221231	202212	2022	2022.9890	MIL	MILITARY						MIL			AFG	AFGHAN	AFG								1	010	010	01	1	0.0	4	1	4	-10.8391608391609	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230101224500	https://www.thedailystar.net/news/asia/south-asia/news/several-killed-hurt-blast-near-kabul-airfield-3210421
1078394096	20221231	202212	2022	2022.9890	MIL	MILITARY						MIL			AFG	AFGHANISTAN	AFG								1	010	010	01	1	0.0	1	1	1	-10.8391608391609	1	Russia	RS	RS		60	100	RS	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230101224500	https://www.thedailystar.net/news/asia/south-asia/news/several-killed-hurt-blast-near-kabul-airfield-3210421
1078394097	20230101	202301	2023	2023.0027											AFG	AFGHANISTAN	AFG								1	183	183	18	4	-10.0	2	1	2	-7.5221238938053	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230101224500	https://timesofindia.indiatimes.com/world/south-asia/10-killed-8-hurt-in-kabul-military-airport-blast/articleshow/96667773.cms
1078394098	20230101	202301	2023	2023.0027											AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	2	1	2	-7.5221238938053	0								4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	4	Khorasan, Helmand, Afghanistan	AF	AF10	3500	32.2193	63.808	-3380846	20230101224500	https://timesofindia.indiatimes.com/world/south-asia/10-killed-8-hurt-in-kabul-military-airport-blast/articleshow/96667773.cms
1078394099	20230101	202301	2023	2023.0027											AUSCOP	AUSTRALIAN	AUS					COP			1	043	043	04	1	2.8	3	1	3	0	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230101224500	https://brimbanknorthwest.starweekly.com.au/news/best-behaviour-advised-at-airports/
1078394100	20230101	202301	2023	2023.0027											AUT	AUSTRIA	AUT								0	042	042	04	1	1.9	1	1	1	2.53456221198157	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20230101224500	https://www.bignewsnetwork.com/news/273300770/india-austria-to-sign-5-agreements-today
1078394101	20230101	202301	2023	2023.0027											AUT	AUSTRIA	AUT								1	057	057	05	1	8.0	6	1	6	2.53456221198157	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230101224500	https://www.bignewsnetwork.com/news/273300770/india-austria-to-sign-5-agreements-today
1078394102	20230101	202301	2023	2023.0027											AUT	AUSTRIA	AUT								1	057	057	05	1	8.0	2	1	2	2.53456221198157	0								1	India	IN	IN		20	77	IN	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20230101224500	https://www.bignewsnetwork.com/news/273300770/india-austria-to-sign-5-agreements-today
1078394103	20230101	202301	2023	2023.0027											COP	POLICE						COP			0	014	014	01	1	0.0	10	1	10	-3.33333333333334	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230101224500	https://www.geo.tv/latest/462343-fia-reopens-money-laundering-case-against-actress-sophia-mirza
1078394104	20230101	202301	2023	2023.0027											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-12.0967741935484	0								3	Ocala Police Department, Florida, United States	US	USFL		29.1852	-82.1342	2333169	3	Ocala Police Department, Florida, United States	US	USFL		29.1852	-82.1342	2333169	20230101224500	http://www.msn.com/en-us/news/crime/2-dead-4-injured-in-florida-shooting-early-new-year-s-day/ar-AA15SeQ3
1078394105	20230101	202301	2023	2023.0027											GBR	LIVERPOOL	GBR								1	036	036	03	1	4.0	6	1	6	0.81699346405229	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20230101224500	https://www.hitc.com/en-gb/2023/01/01/the-5-lessons-liverpool-learned-in-2022-our-view/
1078394106	20230101	202301	2023	2023.0027											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	2	1	2	0.86021505376344	0								4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20230101224500	https://www.vanguardngr.com/2023/01/ajaokuta-steel-complex-to-create-additional-500000-jobs-for-youths-buhari/
1078394107	20230101	202301	2023	2023.0027											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	8	1	8	0.86021505376344	0								4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	4	Ajaokuta, Kogi, Nigeria	NI	NI41	22908	7.4605	6.6947	-1998323	20230101224500	https://www.vanguardngr.com/2023/01/ajaokuta-steel-complex-to-create-additional-500000-jobs-for-youths-buhari/
1078394108	20230101	202301	2023	2023.0027											GOV	PRINCE						GOV			0	042	042	04	1	1.9	6	1	6	2.21565731166913	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20230101224500	https://www.ok.co.uk/royal/king-charles-camilla-new-years-28852620
1078394109	20230101	202301	2023	2023.0027											GOV	PRESIDENT						GOV			0	043	043	04	1	2.8	10	1	10	-0.56497175141243	0								4	Mopa, Goa, India	IN	IN33	17779	15.75	73.85	-2104764	4	Mopa, Goa, India	IN	IN33	17779	15.75	73.85	-2104764	20230101224500	https://www.navhindtimes.in/2023/01/02/magazines/bnc/the-way-ahead-in-2023/
1078394110	20230101	202301	2023	2023.0027											IND	DELHI	IND								0	042	042	04	1	1.9	4	1	4	-4.70914127423823	0								4	Shahdara, Madhya Pradesh, India	IN	IN35	70169	24.6167	77.6	-2110862	4	Shahdara, Madhya Pradesh, India	IN	IN35	70169	24.6167	77.6	-2110862	20230101224500	https://timesofindia.indiatimes.com/city/delhi/woman-found-dead-live-in-partner-on-run/articleshow/96667929.cms
1078394111	20230101	202301	2023	2023.0027											JPN	JAPAN	JPN								0	042	042	04	1	1.9	2	1	2	-3.30434782608696	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20230101224500	https://newsinfo.inquirer.net/1711413/naia-power-outage-tech-glitch-shut-ph-airspace
1078394112	20230101	202301	2023	2023.0027											JPN	JAPAN	JPN								0	042	042	04	1	1.9	4	1	4	-3.30434782608696	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20230101224500	https://newsinfo.inquirer.net/1711413/naia-power-outage-tech-glitch-shut-ph-airspace
1078394113	20230101	202301	2023	2023.0027											MNCUSA	NETFLIX	USA					MNC			1	0874	087	08	2	10.0	3	1	3	1.33779264214047	0								3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	3	Beverly Hills, California, United States	US	USCA		34.0736	-118.4	1652672	20230101224500	https://home.nzcity.co.nz/news/article.aspx?id=368476&fm=psp,tst
1078394114	20230101	202301	2023	2023.0027											NGA	NIGERIA	NGA								1	040	040	04	1	1.0	2	1	2	-6.0126582278481	0								4	Opete, Delta, Nigeria	NI	NI36	191352	5.53515	5.80091	-2023910	4	Opete, Delta, Nigeria	NI	NI36	191352	5.53515	5.80091	-2023910	20230101224500	https://www.vanguardngr.com/2023/01/fuel-station-demolished-barge-set-ablaze-over-link-with-oil-theft/
1078394115	20230101	202301	2023	2023.0027											NGA	NIGERIA	NGA								1	043	043	04	1	2.8	6	1	6	-3.74531835205992	0								4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	4	Abeokuta, Ogun, Nigeria	NI	NI16	22963	7.15	3.35	-1996844	20230101224500	https://www.premiumtimesng.com/news/top-news/573587-police-arrest-suspect-in-murder-of-couple-of-former-cbn-official-in-ogun.html
1078394116	20230101	202301	2023	2023.0027											PHL	PHILIPPINE	PHL								1	020	020	02	1	3.0	2	1	2	0.47021943573668	0								4	Lepanto, Southern Leyte, Philippines	RP	RP59	24258	10.2308	125.131	-2432668	4	Lepanto, Southern Leyte, Philippines	RP	RP59	24258	10.2308	125.131	-2432668	20230101224500	https://newsinfo.inquirer.net/1711343/mining-firm-may-appeal-sc-ruling-on-benguet-ip-consent
1078394117	20230101	202301	2023	2023.0027											PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	3.01724137931035	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230101224500	https://www.sootoday.com/local-news/first-baby-of-2023-arrives-on-new-years-day-2-photos-6316248
1078394118	20230101	202301	2023	2023.0027											PHL	MANILA	PHL								1	112	112	11	3	-2.0	2	1	2	-2.98507462686568	0								4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20230101224500	https://newsinfo.inquirer.net/1711370/total-blackout-in-manila-leads-to-long-wait-in-zamboanga
1078394119	20230101	202301	2023	2023.0027											PHL	MANILA	PHL								1	112	112	11	3	-2.0	8	1	8	-2.98507462686568	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Davao, Davao City, Philippines	RP	RPC3	24267	7.07306	125.613	-2424066	20230101224500	https://newsinfo.inquirer.net/1711370/total-blackout-in-manila-leads-to-long-wait-in-zamboanga
1078394120	20230101	202301	2023	2023.0027											USA	AUSTIN	USA								0	040	040	04	1	1.0	10	1	10	0.72780203784571	0								3	Lake Calhoun, Minnesota, United States	US	USMN		44.9419	-93.3117	640736	3	Lake Calhoun, Minnesota, United States	US	USMN		44.9419	-93.3117	640736	20230101224500	https://www.startribune.com/a-group-of-minneapolis-residents-files-legal-action-to-stop-lake-calhoun-name-change/468888933/
