1078470158	20230102	202301	2023	2023.0055											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	2	1	2	-2.64200792602378	0								4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20230102174500	https://www.dailymail.co.uk/news/article-11592375/House-Lords-force-Rishi-Sunak-abandon-plans-scrap-EU-laws-end-year.html
1078470159	20230102	202301	2023	2023.0055											BUS	CORPORATION						BUS			1	060	060	06	2	6.0	5	1	5	0.586510263929622	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20230102174500	https://www.valdostadailytimes.com/ap/business/soslab-to-unveil-3d-solid-state-lidar-ml-x-installed-in-automotive-lamps-at-ces/article_8089c0e5-fc99-5bd3-8d74-f8c8e9847e00.html
1078470160	20230102	202301	2023	2023.0055											BUS	COMPANY						BUS			1	0841	084	08	2	7.0	7	1	7	0.92592592592593	0								4	Essaman, Western, Ghana	GH	GH09	190593	5.0013	-2.08365	-2072920	4	Essaman, Western, Ghana	GH	GH09	190593	5.0013	-2.08365	-2072920	20230102174500	https://thechronicle.com.gh/grel-provides-potable-water-for-adjumako-mpatase-communities/
1078470161	20230102	202301	2023	2023.0055											BUS	COMPANIES						BUS			0	192	192	19	4	-9.5	10	1	10	-4.94450050454086	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230102174500	https://www.bbc.co.uk/news/business-64143946
1078470162	20230102	202301	2023	2023.0055											CAN	SASKATCHEWAN	CAN								1	043	043	04	1	2.8	4	1	4	4.58937198067633	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20230102174500	https://regina.ctvnews.ca/government-house-filled-with-festive-fun-for-annual-new-years-day-levee-1.6214989
1078470163	20230102	202301	2023	2023.0055											CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-7.6923076923077	0								4	Haldimand County, Ontario, Canada	CA	CA08	12653	42.9167	-79.8333	-565789	4	Haldimand County, Ontario, Canada	CA	CA08	12653	42.9167	-79.8333	-565789	20230102174500	https://www.norfolkandtillsonburgnews.com/news/local-news/fallen-officer-returns-home-2
1078470164	20230102	202301	2023	2023.0055											CAN	CANADA	CAN								0	190	190	19	4	-10.0	4	1	4	-7.6923076923077	0								4	Haldimand County, Ontario, Canada	CA	CA08	12653	42.9167	-79.8333	-565789	4	Haldimand County, Ontario, Canada	CA	CA08	12653	42.9167	-79.8333	-565789	20230102174500	https://www.norfolkandtillsonburgnews.com/news/local-news/fallen-officer-returns-home-2
1078470165	20230102	202301	2023	2023.0055											CANGOV	SASKATCHEWAN	CAN					GOV			1	043	043	04	1	2.8	6	1	6	4.58937198067633	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20230102174500	https://regina.ctvnews.ca/government-house-filled-with-festive-fun-for-annual-new-years-day-levee-1.6214989
1078470166	20230102	202301	2023	2023.0055											CHN	CHINESE	CHN								0	013	013	01	1	0.4	2	1	2	-2.07296849087894	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Taiwan	TW	TW		24	121	TW	20230102174500	https://www.breitbart.com/asia/2023/01/02/xi-jinping-asks-china-unity-after-year-history-protests/
1078470167	20230102	202301	2023	2023.0055											CHN	CHINESE	CHN								0	030	030	03	1	4.0	10	1	10	-2.07296849087894	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Taiwan	TW	TW		24	121	TW	20230102174500	https://www.breitbart.com/asia/2023/01/02/xi-jinping-asks-china-unity-after-year-history-protests/
1078470168	20230102	202301	2023	2023.0055											COP	POLICE						COP			1	043	043	04	1	2.8	20	2	20	-4.21931735657226	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20230102174500	https://www.pentictonherald.ca/news/national_news/article_e9d5fa46-6541-5e49-a463-9e69a5122c38.html
1078470169	20230102	202301	2023	2023.0055											COP	POLICE						COP			0	046	046	04	1	7.0	4	1	4	-4.27480916030535	0								3	Monroe County, Pennsylvania, United States	US	USPA		41.2504	-75.1496	1209184	3	Monroe County, Pennsylvania, United States	US	USPA		41.2504	-75.1496	1209184	20230102174500	https://www.mirror.co.uk/news/us-news/university-idaho-murder-suspects-parents-28857901
1078470170	20230102	202301	2023	2023.0055											COP	POLICE						COP			0	046	046	04	1	7.0	6	1	6	-4.27480916030535	0								3	Sigma Chi, Pennsylvania, United States	US	USPA		40.9533	-76.8828	2103779	3	Sigma Chi, Pennsylvania, United States	US	USPA		40.9533	-76.8828	2103779	20230102174500	https://www.mirror.co.uk/news/us-news/university-idaho-murder-suspects-parents-28857901
1078470171	20230102	202301	2023	2023.0055											COP	POLICE						COP			1	112	112	11	3	-2.0	8	1	8	-8.72727272727273	0								4	Nandigram, West Bengal, India	IN	IN28	70291	22.0167	87.9667	-2105618	4	Nandigram, West Bengal, India	IN	IN28	70291	22.0167	87.9667	-2105618	20230102174500	https://www.prokerala.com/news/articles/a1377828.html
1078470172	20230102	202301	2023	2023.0055											COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-8.82352941176467	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20230102174500	https://www.gopusa.com/americas-persecuted-political-prisoners/
1078470173	20230102	202301	2023	2023.0055											COP	PRISON						COP			0	173	173	17	4	-5.0	3	1	3	-8.82352941176467	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230102174500	https://www.gopusa.com/americas-persecuted-political-prisoners/
1078470174	20230102	202301	2023	2023.0055											CUB	CUBA	CUB								1	046	046	04	1	7.0	10	1	10	-1.45985401459854	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20230102174500	https://www.plenglish.com/news/2023/01/02/cuba-will-hold-an-international-meeting-on-allergies/
1078470175	20230102	202301	2023	2023.0055											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	2	1	2	0.92592592592593	0								4	Essaman, Western, Ghana	GH	GH09	190593	5.0013	-2.08365	-2072920	4	Essaman, Western, Ghana	GH	GH09	190593	5.0013	-2.08365	-2072920	20230102174500	https://thechronicle.com.gh/grel-provides-potable-water-for-adjumako-mpatase-communities/
1078470176	20230102	202301	2023	2023.0055											CVL	SMALL TOWN						CVL			1	043	043	04	1	2.8	2	1	2	-5.51583248212461	0								3	Brackettville, Texas, United States	US	USTX	TX271	29.3105	-100.418	1352804	3	Brackettville, Texas, United States	US	USTX	TX271	29.3105	-100.418	1352804	20230102174500	https://www.gopusa.com/border-crisis-shootouts-pursuits-break-ins-surge-in-rural-texas-counties/
1078470177	20230102	202301	2023	2023.0055											DEU	GERMAN	DEU								1	043	043	04	1	2.8	2	1	2	6.14035087719298	0								1	Germany	GM	GM		51.5	10.5	GM	4	Brasilia, Distrito Federal, Brazil	BR	BR07	40202	-15.7833	-47.9167	-631243	20230102174500	https://www.diplomatie.gouv.fr/en/country-files/brazil/news/article/brazil-visit-by-olivier-becht-01-02-01-23
1078470178	20230102	202301	2023	2023.0055											EDU	STUDENT						EDU			1	010	010	01	1	0.0	6	1	6	-7.94392523364486	0								5	Mzimba District, Mzimba, Malawi	MI	MI15	19318	-11.8543	33.6078	-1485331	5	Mzimba District, Mzimba, Malawi	MI	MI15	19318	-11.8543	33.6078	-1485331	20230102174500	http://malawi24.com/2023/01/02/bus-carrying-marymount-students-involved-in-accident/
1078470179	20230102	202301	2023	2023.0055											EDU	STUDENT						EDU			1	010	010	01	1	0.0	4	1	4	-7.94392523364486	0								4	Mzuzu, Malawi (general), Malawi	MI	MI00	65269	-11.4443	34.0206	-1485352	5	Mzimba District, Mzimba, Malawi	MI	MI15	19318	-11.8543	33.6078	-1485331	20230102174500	http://malawi24.com/2023/01/02/bus-carrying-marymount-students-involved-in-accident/
1078470180	20230102	202301	2023	2023.0055											EDU	UNIVERSITY						EDU			0	018	018	01	1	3.4	5	1	5	-3.07941653160454	0								0								0								20230102174500	https://www.mirror.co.uk/news/uk-news/anger-nhs-staff-wrongly-given-28858129
1078470181	20230102	202301	2023	2023.0055											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	5	1	5	0.24271844660195	0								4	Andhra, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Visakhapatnam, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20230102174500	https://www.thehindu.com/news/cities/Visakhapatnam/all-india-dwcra-bazaar-draws-good-response-in-visakhapatnam/article66330955.ece
1078470182	20230102	202301	2023	2023.0055											EDU	STUDENT						EDU			1	1823	182	18	4	-10.0	2	1	2	-4.27480916030535	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20230102174500	https://www.mirror.co.uk/news/us-news/university-idaho-murder-suspects-parents-28857901
1078470183	20230102	202301	2023	2023.0055											ETH	ETHIOPIA	ETH								0	051	051	05	1	3.4	8	1	8	-0.11337868480726	0								4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20230102174500	https://www.capitalethiopia.com/2021/03/01/arbaminch-crocodile-ranch-expands-its-sanctuary/
1078470184	20230102	202301	2023	2023.0055											GBRMED	BRITISH	GBR					MED			1	051	051	05	1	3.4	6	1	6	0.44843049327354	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230102174500	https://www.geo.tv/latest/462508-fact-check-account-tweeting-in-support-of-imran-khan-is-not-of-a-british-journalist
1078470185	20230102	202301	2023	2023.0055											GOV	GOVERNOR						GOV			0	036	036	03	1	4.0	6	1	6	0.15143866733972	0								3	Beacon Hill, Massachusetts, United States	US	USMA		42.3587	-71.0678	619512	3	Beacon Hill, Massachusetts, United States	US	USMA		42.3587	-71.0678	619512	20230102174500	https://www.patriotledger.com/story/news/2023/01/01/on-his-way-out-the-state-house-door-baker-ponders-his-legacy/69762409007/
1078470186	20230102	202301	2023	2023.0055											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	10	1	10	4.58937198067633	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20230102174500	https://regina.ctvnews.ca/government-house-filled-with-festive-fun-for-annual-new-years-day-levee-1.6214989
1078470187	20230102	202301	2023	2023.0055											GOV	CHIEF MINISTER						GOV			1	043	043	04	1	2.8	9	1	9	2.08955223880597	0								4	Khandwa, Madhya Pradesh, India	IN	IN35	17725	21.8333	76.3333	-2100530	4	Khandwa, Madhya Pradesh, India	IN	IN35	17725	21.8333	76.3333	-2100530	20230102174500	https://www.freepressjournal.in/bhopal/bhopal-urban-bodies-polls-to-be-litmus-test-for-pesa-act
1078470188	20230102	202301	2023	2023.0055											GOV	MAYOR						GOV			1	043	043	04	1	2.8	3	1	3	4.03071017274472	0								5	Nueva Vizcaya, Nueva Vizcaya, Philippines	RP	RP48	24218	16.3247	121.124	-2442150	5	Nueva Vizcaya, Nueva Vizcaya, Philippines	RP	RP48	24218	16.3247	121.124	-2442150	20230102174500	https://www.philstar.com/nation/2023/01/03/2234878/house-allots-p254-million-pinoy-centenarians
1078470189	20230102	202301	2023	2023.0055											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	5	1	5	0.32051282051282	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20230102174500	https://www.freepressjournal.in/bhopal/bhopal-hold-events-with-zero-defect-maximum-effect-says-cm-shivraj-singh-chouhan
1078470190	20230102	202301	2023	2023.0055											GOV	THE PM						GOV			0	130	130	13	3	-4.4	6	1	6	-2.64200792602378	0								4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20230102174500	https://www.dailymail.co.uk/news/article-11592375/House-Lords-force-Rishi-Sunak-abandon-plans-scrap-EU-laws-end-year.html
1078470191	20230102	202301	2023	2023.0055											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	4	1	4	-1.52963671128107	0								3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20230102174500	http://www.msn.com/en-us/weather/topstories/jeremy-renner-s-instagram-post-sheds-light-on-snow-plow-accident/ar-AA15TjfI
1078470192	20230102	202301	2023	2023.0055											IND	ASSAM	IND								1	043	043	04	1	2.8	2	1	2	-0.97087378640777	0								4	Kolkata, West Bengal, India	IN	IN28	70294	22.5697	88.3697	-2092511	4	Indrani, West Bengal, India	IN	IN28	17955	24.1333	88.0333	-2097811	20230102174500	https://www.indiatimes.com/trending/human-interest/kolkata-man-brings-home-late-wifes-silicone-statue-589182.html
1078470193	20230102	202301	2023	2023.0055											IND	ASSAM	IND								1	043	043	04	1	2.8	8	1	8	-0.97087378640777	0								4	Indrani, West Bengal, India	IN	IN28	17955	24.1333	88.0333	-2097811	4	Indrani, West Bengal, India	IN	IN28	17955	24.1333	88.0333	-2097811	20230102174500	https://www.indiatimes.com/trending/human-interest/kolkata-man-brings-home-late-wifes-silicone-statue-589182.html
1078470194	20230102	202301	2023	2023.0055											IND	BHOPAL	IND								1	046	046	04	1	7.0	6	1	6	-1.0752688172043	0								4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20230102174500	https://www.freepressjournal.in/bhopal/bhopal-talks-to-be-held-on-jal-vision-to-solve-interstate-water-disputes
1078470195	20230102	202301	2023	2023.0055											INDGOV	MAMATA BANERJEE	IND					GOV			1	190	190	19	4	-10.0	8	1	8	-8.72727272727273	0								4	Nandigram, West Bengal, India	IN	IN28	70291	22.0167	87.9667	-2105618	4	Nandigram, West Bengal, India	IN	IN28	70291	22.0167	87.9667	-2105618	20230102174500	https://www.prokerala.com/news/articles/a1377828.html
1078470196	20230102	202301	2023	2023.0055											INDGOV	MAMATA BANERJEE	IND					GOV			1	190	190	19	4	-10.0	2	1	2	-8.72727272727273	0								4	Haldia, West Bengal, India	IN	IN28	70294	22.0253	88.0583	388872	4	Nandigram, West Bengal, India	IN	IN28	70291	22.0167	87.9667	-2105618	20230102174500	https://www.prokerala.com/news/articles/a1377828.html
1078470197	20230102	202301	2023	2023.0055											IRL	CORK	IRL								1	173	173	17	4	-5.0	6	1	6	-3.40909090909091	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20230102174500	https://www.rte.ie/news/2023/0102/1344522-bruna-fonseca/
1078470198	20230102	202301	2023	2023.0055											JEWCVL	JEWISH				JEW		CVL			0	087	087	08	2	9.0	10	1	10	-2.73851590106008	0								0								0								20230102174500	https://www.nashvillescene.com/news/pithinthewind/should-we-as-a-city-preserve-landmarks-that-represent-the-terrible-side-of-our-history/article_6c9e140c-8a0b-11ed-8b7a-2b0b8d903507.html
1078470199	20230102	202301	2023	2023.0055											JUD	SUPREME COURT						JUD			1	114	114	11	3	-2.0	3	1	3	-0.5730659025788	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230102174500	https://www.gopusa.com/roberts-the-safety-of-judges-is-essential-to-the-court-system/
1078470200	20230102	202301	2023	2023.0055											LEG	CONGRESS						LEG			0	043	043	04	1	2.8	10	1	10	-4.07407407407408	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20230102174500	https://www.devdiscourse.com/article/international/2306019-china-in-2022---a-shaky-year
1078470201	20230102	202301	2023	2023.0055											MIL	ARMY						MIL			1	050	050	05	1	3.5	6	1	6	-0.92165898617512	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20230102174500	https://www.bizpacreview.com/2023/01/02/after-20-years-details-of-saddam-husseins-capture-then-a-big-texan-nails-him-in-the-mouth-president-bush-sends-his-regards-1321575/
1078470202	20230102	202301	2023	2023.0055											MIL	ARMY						MIL			1	050	050	05	1	3.5	4	1	4	-0.92165898617512	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230102174500	https://www.bizpacreview.com/2023/01/02/after-20-years-details-of-saddam-husseins-capture-then-a-big-texan-nails-him-in-the-mouth-president-bush-sends-his-regards-1321575/
1078470203	20230102	202301	2023	2023.0055											MNCUSA	SOUTHWEST AIRLINES	USA					MNC			1	043	043	04	1	2.8	2	1	2	0	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20230102174500	https://www.livemint.com/opinion/columns/americas-southwest-airlines-flew-against-its-distinct-culture-11672675408416.html
1078470204	20230102	202301	2023	2023.0055											MNCUSAHLH	PFIZER	USA					MNC	HLH		1	042	042	04	1	1.9	15	1	10	3.3112582781457	0								0								0								20230102174500	https://www.newjerseyhills.com/echoes-sentinel/news/covid-vaccines-offered-to-long-hill-residents/article_67bbb58e-8ab0-11ed-a2e1-1b8399c67786.html
1078470205	20230102	202301	2023	2023.0055											NGA	NIGERIA	NGA								1	043	043	04	1	2.8	4	1	4	-1.28440366972477	0								4	Iporo, Ekiti, Nigeria	NI	NI54	191194	7.94319	5.25164	-2012459	4	Iporo, Ekiti, Nigeria	NI	NI54	191194	7.94319	5.25164	-2012459	20230102174500	https://www.premiumtimesng.com/news/top-news/573719-assassinated-ex-cbn-staff-wife-laid-to-rest-in-abeokuta.html
1078470206	20230102	202301	2023	2023.0055											UKR	UKRAINE	UKR								1	040	040	04	1	1.0	20	1	10	0	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230102174500	https://en.interfax.com.ua/news/general/882180.html
1078470207	20230102	202301	2023	2023.0055											UKRMIL	UKRAINE	UKR					MIL			1	042	042	04	1	1.9	10	1	5	-8.69565217391304	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230102174500	https://en.interfax.com.ua/news/general/882159.html
1078470208	20230102	202301	2023	2023.0055											USA	UNITED STATES	USA								1	030	030	03	1	4.0	4	1	4	2.81690140845071	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20230102174500	https://www.twinkietown.com/2023/1/2/23533753/can-willi-castro-contribute-to-the-twins-in-2023
