1080599669	20220117	202201	2022	2022.0466	LVA	LATVIAN	LVA								UGA	UGANDA	UGA								1	112	112	11	3	-2.0	6	1	6	-11.2244897959184	1	Latvia	LG	LG		57	25	LG	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	1	Latvia	LG	LG		57	25	LG	20230117220000	https://www.aa.com.tr/en/africa/ugandan-pastor-accused-of-raping-latvian-woman-arrested/2790069
1080599670	20220117	202201	2022	2022.0466	MIL	COMMANDER						MIL													0	046	046	04	1	7.0	5	1	5	-1.29764801297648	4	Demchok, India (general), India	IN	IN00	12983	32.6986	79.4486	-2094243	0								4	Demchok, India (general), India	IN	IN00	12983	32.6986	79.4486	-2094243	20230117220000	https://thenorthlines.com/no-need-to-trust-in-chinas-assurance-to-work-with-india/
1080599671	20220117	202201	2022	2022.0466	UGA	UGANDA	UGA								LVA	LATVIAN	LVA								1	043	043	04	1	2.8	10	1	10	-11.2244897959184	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	1	Latvia	LG	LG		57	25	LG	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20230117220000	https://www.aa.com.tr/en/africa/ugandan-pastor-accused-of-raping-latvian-woman-arrested/2790069
1080599672	20220117	202201	2022	2022.0466	USA	THE US	USA								CHN	CHINA	CHN								1	163	163	16	4	-8.0	1	1	1	-4.00363967242948	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	20230117220000	https://news.abplive.com/news/india/who-is-abdul-rahman-makki-let-man-un-adds-to-global-terrorist-list-as-china-lifts-hold-1576237
1080599673	20220117	202201	2022	2022.0466	USA	THE US	USA								CHN	CHINA	CHN								1	163	163	16	4	-8.0	1	1	1	-4.00363967242948	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230117220000	https://news.abplive.com/news/india/who-is-abdul-rahman-makki-let-man-un-adds-to-global-terrorist-list-as-china-lifts-hold-1576237
1080599674	20220117	202201	2022	2022.0466	USA	THE US	USA								IGOUNO	UNSC		UNO				IGO			1	163	163	16	4	-8.0	3	1	3	-4.00363967242948	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	4	Rampur, Uttar Pradesh, India	IN	IN36	70288	28.8167	79.0333	-2108995	20230117220000	https://news.abplive.com/news/india/who-is-abdul-rahman-makki-let-man-un-adds-to-global-terrorist-list-as-china-lifts-hold-1576237
1080599675	20220117	202201	2022	2022.0466	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	013	013	01	1	0.4	4	1	4	1.38169257340242	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20230117220000	https://www.thecentersquare.com/north_carolina/according-to-poll-expansion-of-medicaid-greatly-wanted-in-north-carolina/article_cbf672f8-969c-11ed-9599-fbe0ec0f0128.html
1080599676	20220117	202201	2022	2022.0466	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	071	071	07	2	7.4	4	1	4	1.38169257340242	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20230117220000	https://www.thecentersquare.com/north_carolina/according-to-poll-expansion-of-medicaid-greatly-wanted-in-north-carolina/article_cbf672f8-969c-11ed-9599-fbe0ec0f0128.html
1080599677	20221218	202212	2022	2022.9534											BGR	SOFIA	BGR								1	190	190	19	4	-10.0	3	1	3	-3.28638497652583	0								4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	20230117220000	https://timesofmalta.com/articles/view/pn-mp-appeals-public-inquiry-death-building-collapse-victim.1007838
1080599678	20221218	202212	2022	2022.9534											JUD	ATTORNEY						JUD			1	112	112	11	3	-2.0	2	1	2	-12.2562674094707	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230117220000	https://www.abajournal.com/news/article/ex-lawyer-who-claimed-wrongs-by-bar-card-lynch-mob-is-charged-with-stabbing-a-targeted-attorney
1080599679	20221218	202212	2022	2022.9534											JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	2	1	2	-12.2562674094707	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230117220000	https://www.abajournal.com/news/article/ex-lawyer-who-claimed-wrongs-by-bar-card-lynch-mob-is-charged-with-stabbing-a-targeted-attorney
1080599680	20221218	202212	2022	2022.9534	CHN	CHINESE	CHN																		1	190	190	19	4	-10.0	2	1	2	-1.29764801297648	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	0								4	Tawang, Shaanxi, China	CH	CH26	13223	34.203	108.651	-1902710	20230117220000	https://thenorthlines.com/no-need-to-trust-in-chinas-assurance-to-work-with-india/
1080599681	20221218	202212	2022	2022.9534	ISR	ISRAELI	ISR								VAT	VATICAN	VAT								0	040	040	04	1	1.0	6	1	6	-3.50318471337579	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20230117220000	https://www.i24news.tv/en/news/israel/diplomacy/1673980340-israel-looks-to-pope-un-for-help-in-getting-hostages-back-from-gaza
1080599682	20221218	202212	2022	2022.9534	MLT	MALTA	MLT																		1	020	020	02	1	3.0	2	1	2	-3.28638497652583	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	0								4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	20230117220000	https://timesofmalta.com/articles/view/pn-mp-appeals-public-inquiry-death-building-collapse-victim.1007838
1080599683	20221218	202212	2022	2022.9534	MLT	MALTA	MLT								BGR	SOFIA	BGR								1	190	190	19	4	-10.0	2	1	2	-3.28638497652583	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	20230117220000	https://timesofmalta.com/articles/view/pn-mp-appeals-public-inquiry-death-building-collapse-victim.1007838
1080599684	20221218	202212	2022	2022.9534	USA	WASHINGTON	USA								JUD	ATTORNEY						JUD			1	112	112	11	3	-2.0	8	1	8	-12.2562674094707	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230117220000	https://www.abajournal.com/news/article/ex-lawyer-who-claimed-wrongs-by-bar-card-lynch-mob-is-charged-with-stabbing-a-targeted-attorney
1080599685	20221218	202212	2022	2022.9534	USA	WASHINGTON	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	8	1	8	-12.2562674094707	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20230117220000	https://www.abajournal.com/news/article/ex-lawyer-who-claimed-wrongs-by-bar-card-lynch-mob-is-charged-with-stabbing-a-targeted-attorney
1080599686	20221218	202212	2022	2022.9534	VAT	VATICAN	VAT								ISR	ISRAELI	ISR								0	040	040	04	1	1.0	6	1	6	-3.50318471337579	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20230117220000	https://www.i24news.tv/en/news/israel/diplomacy/1673980340-israel-looks-to-pope-un-for-help-in-getting-hostages-back-from-gaza
1080599687	20230110	202301	2023	2023.0274	AFG	AFGHANISTAN	AFG								PAK	PAKISTAN	PAK								1	141	141	14	3	-6.5	2	1	2	-5.62015503875969	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20230117220000	https://www.voanews.com/a/foreign-female-students-protest-ban-by-afghan-taliban-/6922447.html
1080599688	20230110	202301	2023	2023.0274	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	6	1	6	1.01010101010101	4	Peachland, British Columbia, Canada	CA	CA02	12566	49.7667	-119.75	-571028	0								4	Peachland, British Columbia, Canada	CA	CA02	12566	49.7667	-119.75	-571028	20230117220000	https://www.kelownadailycourier.ca/news/article_623e99ce-96ad-11ed-8910-e7e474abc089.html
1080599689	20230110	202301	2023	2023.0274	BUS	BUSINESS						BUS			CAN	CANADA	CAN								1	010	010	01	1	0.0	4	1	4	1.01010101010101	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20230117220000	https://www.kelownadailycourier.ca/news/article_623e99ce-96ad-11ed-8910-e7e474abc089.html
1080599690	20230110	202301	2023	2023.0274	COP	POLICE OFFICER						COP			OPP	PROTESTER						OPP			1	051	051	05	1	3.4	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599691	20230110	202301	2023	2023.0274	COP	POLICE OFFICER						COP			OPP	ACTIVIST						OPP			1	141	141	14	3	-6.5	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599692	20230110	202301	2023	2023.0274	DEUOPP	GERMANY	DEU					OPP			OPP	PROTESTER						OPP			1	051	051	05	1	3.4	4	1	4	-5.08474576271187	4	Erkelenz, Nordrhein-Westfalen, Germany	GM	GM07	16552	51.0833	6.31667	-1767045	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599693	20230110	202301	2023	2023.0274	EDU	STUDENT						EDU			PAK	ISLAMABAD	PAK								1	023	023	02	1	3.4	5	1	5	-5.62015503875969	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230117220000	https://www.voanews.com/a/foreign-female-students-protest-ban-by-afghan-taliban-/6922447.html
1080599694	20230110	202301	2023	2023.0274	EDU	STUDENT						EDU			PAK	PAKISTAN	PAK								1	141	141	14	3	-6.5	5	1	5	-5.62015503875969	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20230117220000	https://www.voanews.com/a/foreign-female-students-protest-ban-by-afghan-taliban-/6922447.html
1080599695	20230110	202301	2023	2023.0274	GBRGOV	UNITED KINGDOM	GBR					GOV			GBR	BRITISH	GBR								0	010	010	01	1	0.0	2	1	2	-3.35899230230931	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20230117220000	https://www.washingtontimes.com/news/2023/jan/17/china-threat-sparks-web-new-relationships-us-milit/
1080599696	20230110	202301	2023	2023.0274	KOR	SOUTH KOREA	KOR								GBRGOV	UNITED KINGDOM	GBR					GOV			0	010	010	01	1	0.0	2	1	2	-3.35899230230931	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230117220000	https://www.washingtontimes.com/news/2023/jan/17/china-threat-sparks-web-new-relationships-us-milit/
1080599697	20230110	202301	2023	2023.0274	KOR	SOUTH KOREA	KOR								GBRGOV	BRITISH	GBR					GOV			0	010	010	01	1	0.0	4	1	4	-3.35899230230931	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230117220000	https://www.washingtontimes.com/news/2023/jan/17/china-threat-sparks-web-new-relationships-us-milit/
1080599698	20230110	202301	2023	2023.0274	SWE	SWEDEN	SWE								OPP	PROTESTER						OPP			1	051	051	05	1	3.4	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	4	Erkelenz, Nordrhein-Westfalen, Germany	GM	GM07	16552	51.0833	6.31667	-1767045	4	Erkelenz, Nordrhein-Westfalen, Germany	GM	GM07	16552	51.0833	6.31667	-1767045	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599699	20230110	202301	2023	2023.0274	SWE	SWEDEN	SWE								OPP	PROTESTER						OPP			1	051	051	05	1	3.4	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599700	20230110	202301	2023	2023.0274	SWE	SWEDEN	SWE								OPP	ACTIVIST						OPP			1	141	141	14	3	-6.5	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599701	20230110	202301	2023	2023.0274	SWE	SWEDEN	SWE								SWEOPP	SWEDEN	SWE					OPP			1	141	141	14	3	-6.5	2	1	2	-5.08474576271187	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20230117220000	https://www.i24news.tv/en/news/international/environment/1673977979-greta-thunberg-detained-by-german-police-while-protesting-at-coal-mine
1080599702	20230110	202301	2023	2023.0274	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			0	013	013	01	1	0.4	2	1	2	-5.27131782945736	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	1	Denmark	DA	DA		56	10	DA	20230117220000	http://www.msn.com/en-us/money/markets/how-close-is-the-us-to-hitting-the-debt-ceiling-how-bad-would-that-be/ar-AA16rMHM
1080599703	20230116	202301	2023	2023.0438	GOV	PRESIDENT						GOV			POLLEG	POLAND	POL					LEG			1	040	040	04	1	1.0	1	1	1	3.74707259953161	1	Israel	IS	IS		31.5	34.75	IS	1	Poland	PL	PL		52	20	PL	1	Israel	IS	IS		31.5	34.75	IS	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599704	20230116	202301	2023	2023.0438	GOV	PRESIDENT						GOV			POLLEG	POLISH	POL					LEG			1	040	040	04	1	1.0	4	1	4	3.74707259953161	1	Israel	IS	IS		31.5	34.75	IS	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599705	20230116	202301	2023	2023.0438	GOV	PRESIDENT						GOV			POLLEG	POLAND	POL					LEG			1	040	040	04	1	1.0	2	1	2	3.74707259953161	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599706	20230116	202301	2023	2023.0438	ISRGOV	ISRAEL	ISR					GOV			POLLEG	POLAND	POL					LEG			1	040	040	04	1	1.0	1	1	1	3.74707259953161	1	Israel	IS	IS		31.5	34.75	IS	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599707	20230116	202301	2023	2023.0438	POLLEG	POLAND	POL					LEG			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	1	1	1	3.74707259953161	1	Poland	PL	PL		52	20	PL	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599708	20230116	202301	2023	2023.0438	POLLEG	POLISH	POL					LEG			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	4	1	4	3.74707259953161	1	Poland	PL	PL		52	20	PL	1	Israel	IS	IS		31.5	34.75	IS	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599709	20230116	202301	2023	2023.0438	POLLEG	POLAND	POL					LEG			GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	2	1	2	3.74707259953161	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599710	20230116	202301	2023	2023.0438	POLLEG	POLAND	POL					LEG			ISRGOV	ISRAEL	ISR					GOV			1	040	040	04	1	1.0	1	1	1	3.74707259953161	1	Poland	PL	PL		52	20	PL	1	Israel	IS	IS		31.5	34.75	IS	1	Poland	PL	PL		52	20	PL	20230117220000	https://www.jpost.com/israel-news/article-728804
1080599711	20230116	202301	2023	2023.0438	THA	SURIN	THA								KNACVL	ST KITTS AND NEVIS	KNA					CVL			1	173	173	17	4	-5.0	4	1	4	-9.22431865828092	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20230117220000	https://www.bangkokpost.com/thailand/general/2482844/wanted-us-financial-fraudster-held-in-phuket-after-fleeing-arrest
1080599712	20230116	202301	2023	2023.0438	THA	SURIN	THA								KNACVL	ST KITTS AND NEVIS	KNA					CVL			1	173	173	17	4	-5.0	1	1	1	-9.22431865828092	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230117220000	https://www.bangkokpost.com/thailand/general/2482844/wanted-us-financial-fraudster-held-in-phuket-after-fleeing-arrest
1080599713	20230117	202301	2023	2023.0466											AUS	AUSTRALIA	AUS								1	060	060	06	2	6.0	5	1	4	-2.13433772755807	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230117220000	https://www.dailymail.co.uk/tvshowbiz/article-11646063/Kyle-Sandilands-reveals-bashed-Molly-Meldrum-air-clash.html
1080599714	20230117	202301	2023	2023.0466											AZE	AZERBAIJAN	AZE								1	087	087	08	2	9.0	2	1	2	-5.93220338983051	0								4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20230117220000	https://news.am/eng/news/740013.html
1080599715	20230117	202301	2023	2023.0466											AZE	AZERBAIJAN	AZE								1	163	163	16	4	-8.0	2	1	2	-5.93220338983051	0								4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	4	Lachin, Laç, Azerbaijan	AJ	AJ28	535	39.6408	46.5469	-2707442	20230117220000	https://news.am/eng/news/740013.html
1080599716	20230117	202301	2023	2023.0466											BGR	SOFIA	BGR								1	090	090	09	2	-2.0	5	1	5	-3.28638497652583	0								4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	20230117220000	https://timesofmalta.com/articles/view/pn-mp-appeals-public-inquiry-death-building-collapse-victim.1007838
1080599717	20230117	202301	2023	2023.0466											BGR	SOFIA	BGR								1	190	190	19	4	-10.0	5	1	5	-3.28638497652583	0								4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	4	Qormi, Qormi, Malta	MT	MT43	19462	35.8783	14.4719	-18978	20230117220000	https://timesofmalta.com/articles/view/pn-mp-appeals-public-inquiry-death-building-collapse-victim.1007838
1080599718	20230117	202301	2023	2023.0466											BUS	COMPANY						BUS			0	043	043	04	1	2.8	10	2	10	-0.59640089930483	0								4	Macamic, Quebec, Canada	CA	CA10	12694	48.7667	-79	-568436	4	Macamic, Quebec, Canada	CA	CA10	12694	48.7667	-79	-568436	20230117220000	https://www.finanznachrichten.de/nachrichten-2023-01/58082004-beauce-gold-fields-inc-drill-data-indicates-the-auriferous-saprolite-unit-of-the-beauce-gold-paleoplacer-channel-is-thicker-and-broader-than-estimate-296.htm
1080599719	20230117	202301	2023	2023.0466											CAN	CANADA	CAN								1	042	042	04	1	1.9	5	1	5	1.01010101010101	0								4	Peachland, British Columbia, Canada	CA	CA02	12566	49.7667	-119.75	-571028	4	Peachland, British Columbia, Canada	CA	CA02	12566	49.7667	-119.75	-571028	20230117220000	https://www.kelownadailycourier.ca/news/article_623e99ce-96ad-11ed-8910-e7e474abc089.html
1080599720	20230117	202301	2023	2023.0466											CAN	CANADA	CAN								1	112	112	11	3	-2.0	4	1	4	-6.78899082568808	0								4	Grand River, Nova Scotia, Canada	CA	CA07	12634	45.6333	-60.6667	-565500	4	Grand River, Nova Scotia, Canada	CA	CA07	12634	45.6333	-60.6667	-565500	20230117220000	https://www.brantfordexpositor.ca:443/news/local-news/two-charged-with-murder-in-opp-officers-death-remanded-in-custody-2
