1081771988	20220125	202201	2022	2022.0685	USA	UNITED STATES	USA																		0	057	057	05	1	8.0	1	1	1	1.82767624020887	3	Plaquemines Parish, Louisiana, United States	US	USLA	LA075	29.4502	-89.7001	558125	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20230125121500	https://lailluminator.com/2023/01/25/louisiana-democratic-party-funneled-utility-donations-to-climate-candidates-challenger/
1081771989	20220125	202201	2022	2022.0685	USA	UNITED STATES	USA																		0	061	061	06	2	6.4	2	1	2	1.82767624020887	3	Plaquemines Parish, Louisiana, United States	US	USLA	LA075	29.4502	-89.7001	558125	0								3	Plaquemines Parish, Louisiana, United States	US	USLA		29.4502	-89.7001	558125	20230125121500	https://lailluminator.com/2023/01/25/louisiana-democratic-party-funneled-utility-donations-to-climate-candidates-challenger/
1081771990	20221226	202212	2022	2022.9753	CRM	CRIMINAL						CRM			GOV	GOVERNMENT						GOV			1	012	012	01	1	-0.4	8	1	8	-7.04225352112675	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20230125121500	https://www.aljazeera.com/opinions/2023/1/25/the-uk-is-still-waging-an-unwinnable-war-on-drugs
1081771991	20221226	202212	2022	2022.9753	CRM	CRIMINAL						CRM			GOV	GOVERNMENT						GOV			1	012	012	01	1	-0.4	2	1	2	-7.04225352112675	1	United States	US	US		39.828175	-98.5795	US	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20230125121500	https://www.aljazeera.com/opinions/2023/1/25/the-uk-is-still-waging-an-unwinnable-war-on-drugs
1081771992	20221226	202212	2022	2022.9753	CRM	CRIMINAL						CRM			GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	10	1	10	-7.04225352112675	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230125121500	https://www.aljazeera.com/opinions/2023/1/25/the-uk-is-still-waging-an-unwinnable-war-on-drugs
1081771993	20221226	202212	2022	2022.9753	MNCUSA	NETFLIX	USA					MNC													0	010	010	01	1	0.0	8	2	8	2.92482861400894	4	Frogmore, Mashonaland Central, Zimbabwe	ZI	ZI03	40201	-17.1032	30.9569	-2311199	0								4	Frogmore, Mashonaland Central, Zimbabwe	ZI	ZI03	40201	-17.1032	30.9569	-2311199	20230125121500	https://www.irishmirror.ie/showbiz/celebrity-news/archies-former-nanny-tells-surprising-29046166
1081771994	20221226	202212	2022	2022.9753	USA	UNITED STATES	USA								GOVEDU	DEPARTMENT OF EDUCATION						GOV	EDU		0	020	020	02	1	3.0	4	1	4	1.13250283125708	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20230125121500	http://www.nydailynews.com/new-york/education/ny-nyc-foster-care-students-failed-by-school-care-systems-20230125-pmqdvrjf2jbvroepfrhlrd76gq-story.html
1081771995	20221226	202212	2022	2022.9753	ZWE	ZIMBABWE	ZWE																		0	010	010	01	1	0.0	2	2	2	2.92482861400894	4	Frogmore, Mashonaland Central, Zimbabwe	ZI	ZI03	40201	-17.1032	30.9569	-2311199	0								4	Frogmore, Mashonaland Central, Zimbabwe	ZI	ZI03	40201	-17.1032	30.9569	-2311199	20230125121500	https://www.irishmirror.ie/showbiz/celebrity-news/archies-former-nanny-tells-surprising-29046166
1081771996	20230118	202301	2023	2023.0493											COP	POLICE OFFICER						COP			1	014	014	01	1	0.0	6	1	6	-6.34249471458774	0								5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	5	Hertfordshire, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8333	-0.25	-2598579	20230125121500	https://www.pressandjournal.co.uk/news/uk/5317258/two-or-three-met-officers-to-appear-in-court-each-week-as-force-bids-to-reform/
1081771997	20230118	202301	2023	2023.0493											COP	POLICE OFFICER						COP			0	193	193	19	4	-10.0	3	1	3	-10.6094808126411	0								4	Scottburgh, KwaZulu-Natal, South Africa	SF	SF02	77329	-30.2867	30.7532	-1281998	4	Scottburgh, KwaZulu-Natal, South Africa	SF	SF02	77329	-30.2867	30.7532	-1281998	20230125121500	https://www.iol.co.za/dailynews/news/alleged-taxi-hit-man-linked-to-eight-murders-killed-in-shoot-out-with-police-9cee2310-5a41-4ef9-ae56-734c550b8683
1081771998	20230118	202301	2023	2023.0493	AUSGOVEDU	AUSTRALIA	AUS					GOV	EDU		AUS	AUSTRALIAN	AUS								1	036	036	03	1	4.0	10	1	10	-1.40597539543058	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20230125121500	https://www.aljazeera.com/news/2023/1/25/australian-minister-says-kanye-west-could-be-denied-entry-visa
1081771999	20230118	202301	2023	2023.0493	MED	LOCAL MEDIA						MED			GOV	MINISTRY						GOV			0	112	112	11	3	-2.0	10	1	10	-4.3656207366985	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	4	Soledar, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.6793	38.089	-1041042	20230125121500	https://www.bangkokpost.com/world/2491257/germany-approves-tanks-for-ukraine
1081772000	20230118	202301	2023	2023.0493	REB	FREEDOM FIGHTER						REB			EDU	SCHOOL						EDU			1	141	141	14	3	-6.5	10	1	10	-3.06122448979592	4	Umkomaas, KwaZulu-Natal, South Africa	SF	SF02	77363	-30.2067	30.7978	-1294294	4	Umkomaas, KwaZulu-Natal, South Africa	SF	SF02	77363	-30.2067	30.7978	-1294294	4	Umkomaas, KwaZulu-Natal, South Africa	SF	SF02	77363	-30.2067	30.7978	-1294294	20230125121500	https://www.iol.co.za/sunday-tribune/news/angry-parents-want-abusive-teacher-removed-e5bc7129-3fc2-44f9-b1fa-9a65e6174ce3
1081772001	20230118	202301	2023	2023.0493	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	090	090	09	2	-2.0	2	1	2	-2.62751159196291	3	Binghamton, New York, United States	US	USNY	NY007	42.0987	-75.918	943985	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Binghamton, New York, United States	US	USNY	NY007	42.0987	-75.918	943985	20230125121500	https://www.pressconnects.com/story/news/local/2023/01/25/democrats-call-for-binghamton-police-review-for-hamail-waddell-arrest/69836942007/
1081772002	20230125	202301	2023	2023.0685											ARE	DUBAI	ARE								1	111	111	11	3	-2.0	10	1	10	2.94117647058823	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230125121500	https://news.yahoo.com/rory-mcilroy-hits-back-patrick-113151373.html
1081772003	20230125	202301	2023	2023.0685											BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	2	1	2	-1.35795763172189	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20230125121500	https://www.daily-sun.com/post/670262/Outbound-Medical-Tourism-from-Bangladesh
1081772004	20230125	202301	2023	2023.0685											BGD	RAJSHAHI	BGD								1	040	040	04	1	1.0	10	1	10	-4.92610837438424	0								0								0								20230125121500	https://www.bssnews.net/district/107151
1081772005	20230125	202301	2023	2023.0685											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	4	1	4	-1.35795763172189	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20230125121500	https://www.daily-sun.com/post/670262/Outbound-Medical-Tourism-from-Bangladesh
1081772006	20230125	202301	2023	2023.0685											BLZGOV	BELIZE	BLZ					GOV			1	043	043	04	1	2.8	10	1	10	-0.99337748344371	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20230125121500	https://edition.channel5belize.com/archives/date/2023/01/24
1081772007	20230125	202301	2023	2023.0685											BUS	ENTREPRENEUR						BUS			1	033	033	03	1	5.2	5	1	5	1.20481927710843	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20230125121500	https://www.capitalfm.co.ke/business/2023/01/workstyle-africa-sndbx-international-partner-to-launch-entrepreneur-centres/
1081772008	20230125	202301	2023	2023.0685											BUS	BUSINESS						BUS			1	0353	035	03	1	7.0	10	1	10	-1.61137440758294	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20230125121500	https://tulsaworld.com/community/sandsprings/news/drawing-on-kindness-free-tattoo-coverup-event-aims-to-replace-hate/article_e3226fd4-97b6-11ed-a4df-53f5effeafef.html
1081772009	20230125	202301	2023	2023.0685											BUS	BANK						BUS			0	042	042	04	1	1.9	5	1	5	-2.02117420596727	0								4	Karakoram Pass, China (general), China	CH	CH00	40419	35.5133	77.8231	-1913524	4	Karakoram Pass, China (general), China	CH	CH00	40419	35.5133	77.8231	-1913524	20230125121500	https://thekashmirwalla.com/india-lost-26-of-65-patrolling-points-in-eastern-ladakh-with-china-report/
1081772010	20230125	202301	2023	2023.0685											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	8	1	8	2.66666666666666	0								4	Bharos, Maharashtra, India	IN	IN16	17773	20.0667	74.2667	-2091401	4	Bharos, Maharashtra, India	IN	IN16	17773	20.0667	74.2667	-2091401	20230125121500	https://www.business-standard.com/article/companies/bharos-opens-doors-for-oems-corporates-in-talks-with-8-organisations-123012501000_1.html
1081772011	20230125	202301	2023	2023.0685											BUS	COMPANY						BUS			0	046	046	04	1	7.0	5	1	5	-7.32265446224256	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230125121500	http://www.msn.com/en-us/news/technology/twitter-staff-can-tweet-from-any-account-in-godmode-because-loopholes-weren-t-closed-after-bitcoin-scam-hack-former-engineer-reportedly-says/ar-AA16IZuG
1081772012	20230125	202301	2023	2023.0685											CAN	CANADA	CAN								1	060	060	06	2	6.0	10	1	10	1.18694362017804	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20230125121500	https://www.power-technology.com/news/cip-travers-solar/
1081772013	20230125	202301	2023	2023.0685											CHN	CHINA	CHN								1	040	040	04	1	1.0	4	2	4	-2.3105319338196	0								5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	20230125121500	https://news.webindia123.com/news/Articles/World/20230125/4030959.html
1081772014	20230125	202301	2023	2023.0685											CHN	CHINA	CHN								1	040	040	04	1	1.0	4	2	4	-2.3105319338196	0								5	Tibet, Xizang, China	CH	CH14	13213	32	90	-1934604	1	Japan	JA	JA		36	138	JA	20230125121500	https://news.webindia123.com/news/Articles/World/20230125/4030959.html
1081772015	20230125	202301	2023	2023.0685											COL	COLOMBIA	COL								1	057	057	05	1	8.0	14	1	10	2.22222222222222	0								1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20230125121500	https://www.bnamericas.com/en/news/gonvarri-solar-steel-signs-colombia-supply-deal-with-grenergy-renovables
1081772016	20230125	202301	2023	2023.0685											COP	POLICE						COP			0	014	014	01	1	0.0	5	1	5	1.60965794768612	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20230125121500	https://www.freepressjournal.in/india/uttar-pradesh-leaving-behind-life-as-beggars-45-children-to-march-in-r-day-contingent-in-lucknow
1081772017	20230125	202301	2023	2023.0685											COP	POLICE OFFICER						COP			0	193	193	19	4	-10.0	2	1	2	-10.6094808126411	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20230125121500	https://www.iol.co.za/dailynews/news/alleged-taxi-hit-man-linked-to-eight-murders-killed-in-shoot-out-with-police-9cee2310-5a41-4ef9-ae56-734c550b8683
1081772018	20230125	202301	2023	2023.0685											COP	POLICE OFFICER						COP			0	193	193	19	4	-10.0	3	1	3	-10.6094808126411	0								4	Scottburgh, KwaZulu-Natal, South Africa	SF	SF02	77329	-30.2867	30.7532	-1281998	4	Scottburgh, KwaZulu-Natal, South Africa	SF	SF02	77329	-30.2867	30.7532	-1281998	20230125121500	https://www.iol.co.za/dailynews/news/alleged-taxi-hit-man-linked-to-eight-murders-killed-in-shoot-out-with-police-9cee2310-5a41-4ef9-ae56-734c550b8683
1081772019	20230125	202301	2023	2023.0685											ECU	ECUADOR	ECU								0	042	042	04	1	1.9	2	1	2	0	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230125121500	https://www.bnamericas.com/en/news/ecuador-luminex-resources-hits-with-cuyes-west-step-out-holes-40m-grading-1935-gt-au-eq-and-25m-grading-1854-gt-au-eq
1081772020	20230125	202301	2023	2023.0685											ECU	ECUADOR	ECU								0	042	042	04	1	1.9	3	1	3	0	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230125121500	https://www.bnamericas.com/en/news/ecuador-luminex-resources-hits-with-cuyes-west-step-out-holes-40m-grading-1935-gt-au-eq-and-25m-grading-1854-gt-au-eq
1081772021	20230125	202301	2023	2023.0685											EDU	STUDENT						EDU			1	033	033	03	1	5.2	10	1	10	5.98425196850394	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230125121500	https://gulfnews.com/uae/education/murdoch-university-dubai-a-5-star-university-for-future-innovators-1.1674586338231
1081772022	20230125	202301	2023	2023.0685											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	0.21097046413502	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20230125121500	https://www.iol.co.za/pretoria-news/news/matric-pass-rate-sees-slight-dip-at-72-for-home-schooled-matrics-63d96373-2ab5-4557-9e6c-119cc22aced0
1081772023	20230125	202301	2023	2023.0685											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	4	1	4	-2.59259259259259	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230125121500	https://news.yahoo.com/parents-worry-growing-post-pandemic-110000893.html
1081772024	20230125	202301	2023	2023.0685											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	3.57941834451901	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20230125121500	https://thepeninsulaqatar.com/article/25/01/2023/education-ministry-approves-calendar-for-next-four-academic-years
1081772025	20230125	202301	2023	2023.0685											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	2.76872964169381	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20230125121500	https://gulfnews.com/uae/education/now-is-the-time-to-choose-your-university-1.1674578613135
1081772026	20230125	202301	2023	2023.0685											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	1.13250283125708	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20230125121500	http://www.nydailynews.com/new-york/education/ny-nyc-foster-care-students-failed-by-school-care-systems-20230125-pmqdvrjf2jbvroepfrhlrd76gq-story.html
1081772027	20230125	202301	2023	2023.0685											EDU	PUPIL						EDU			1	100	100	10	3	-5.0	2	1	2	2.4653312788906	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20230125121500	https://www.iol.co.za/news/feel-good/family-practice-the-maharaj-siblings-of-umhlanga-have-followed-their-parents-to-ukzn-medical-school-8d56b7fa-849e-4fcc-86ec-eef1ba0b6887
1081772028	20230125	202301	2023	2023.0685											EDU	PUPIL						EDU			1	100	100	10	3	-5.0	3	1	3	2.4653312788906	0								4	Westville, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8255	30.937	-1300885	4	Westville, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.8255	30.937	-1300885	20230125121500	https://www.iol.co.za/news/feel-good/family-practice-the-maharaj-siblings-of-umhlanga-have-followed-their-parents-to-ukzn-medical-school-8d56b7fa-849e-4fcc-86ec-eef1ba0b6887
1081772029	20230125	202301	2023	2023.0685											EDU	PROFESSOR						EDU			1	130	130	13	3	-4.4	2	1	2	-7.36842105263158	0								5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	5	Yobe, Yobe, Nigeria	NI	NI44	23119	12	11.5	9153504	20230125121500	https://punchng.com/dont-treat-children-with-diphtheria-at-home-paediatrician-warns-parents/
1081772030	20230125	202301	2023	2023.0685											EDU	STUDENT						EDU			1	182	182	18	4	-9.5	10	1	10	-4.43478260869565	0								4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	4	Vadodara, Gujarat, India	IN	IN09	70124	22.3	73.2	-2114049	20230125121500	https://www.nytimes.com/2023/01/25/world/asia/india-bbc-modi-documentary.html
1081772031	20230125	202301	2023	2023.0685											EDUHLH	SCHOOL						EDU	HLH		1	042	042	04	1	1.9	10	1	10	-2.59259259259259	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20230125121500	https://news.yahoo.com/parents-worry-growing-post-pandemic-110000893.html
1081772032	20230125	202301	2023	2023.0685											FRA	FRANCE	FRA								1	042	042	04	1	1.9	10	1	10	5.05050505050505	0								4	Roubaix, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.6942	3.17456	-1462778	4	Roubaix, Nord-Pas-de-Calais, France	FR	FRB4	16307	50.6942	3.17456	-1462778	20230125121500	https://www.capacitymedia.com/article/2b708wo80vrklz3ddn9c0/appointments/dennard-named-vp-for-northern-europe-at-ovhcloud
1081772033	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	10	1	10	4.34782608695652	0								4	Sleaford, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9833	-0.4	-2607991	4	Sleaford, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9833	-0.4	-2607991	20230125121500	https://realassets.ipe.com/news/railpen-adds-30mwp-solar-project-to-uk-renewable-energy-portfolio/10064605.article
1081772034	20230125	202301	2023	2023.0685											GBR	SCOTLAND	GBR								0	040	040	04	1	1.0	10	1	10	1.34357005758158	0								5	Western Isles, Eilean Siar, United Kingdom	UK	UKW8	40178	57.6667	-7.16667	-2611241	5	Western Isles, Eilean Siar, United Kingdom	UK	UKW8	40178	57.6667	-7.16667	-2611241	20230125121500	https://www.pressandjournal.co.uk/fp/lifestyle/health-and-wellbeing/5315983/nhs-highlands-new-gaelic-logo/
1081772035	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	5.88235294117647	0								4	Aboyne, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.0833	-2.83333	-2587814	4	Aboyne, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.0833	-2.83333	-2587814	20230125121500	https://www.pressandjournal.co.uk/fp/education/5311114/aberdeen-king-charles/
1081772036	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	1.99370409233998	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20230125121500	https://www.pressandjournal.co.uk/fp/news/highlands-islands/5311366/orkney-council-new-chief-executive-oliver-reid/
1081772037	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								1	052	052	05	1	3.5	4	1	4	2.51572327044025	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230125121500	https://www.swfinstitute.org/news/95550/justin-bieber-sells-his-music-catalog
1081772038	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								1	084	084	08	2	7.0	4	1	4	2.51572327044025	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230125121500	https://www.swfinstitute.org/news/95550/justin-bieber-sells-his-music-catalog
1081772039	20230125	202301	2023	2023.0685											GBR	LONDON	GBR								0	173	173	17	4	-5.0	2	1	2	-9.95024875621889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	West Kensington, Hammersmith and Fulham, United Kingdom	UK	UKF1	40110	51.4833	-0.166667	-2611289	20230125121500	https://www.thisislocallondon.co.uk/news/23274871.romford-man-stole-100k-rolex-chelsea-stun-gun-robbery/
1081772040	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	2	1	2	-9.95024875621889	0								4	Romford, Havering, United Kingdom	UK	UKF6	40110	51.5833	0.2	-2606452	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230125121500	https://www.thisislocallondon.co.uk/news/23274871.romford-man-stole-100k-rolex-chelsea-stun-gun-robbery/
1081772041	20230125	202301	2023	2023.0685											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	2	1	2	-9.95024875621889	0								4	West Kensington, Hammersmith and Fulham, United Kingdom	UK	UKF1	40110	51.4833	-0.166667	-2611289	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20230125121500	https://www.thisislocallondon.co.uk/news/23274871.romford-man-stole-100k-rolex-chelsea-stun-gun-robbery/
1081772042	20230125	202301	2023	2023.0685											GOV	GOVERNANCE						GOV			1	036	036	03	1	4.0	10	1	10	5.88235294117647	0								4	Aboyne, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.0833	-2.83333	-2587814	4	Aboyne, Aberdeenshire, United Kingdom	UK	UKT6	40171	57.0833	-2.83333	-2587814	20230125121500	https://www.pressandjournal.co.uk/fp/education/5311114/aberdeen-king-charles/
