1079417672	20220109	202201	2022	2022.0247	PTY	POLITICIAN									USA	WASHINGTON	USA								1	010	010	01	1	0.0	1	1	1	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417673	20220109	202201	2022	2022.0247	PTY	POLITICIAN									USA	WASHINGTON	USA								1	010	010	01	1	0.0	3	1	3	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417674	20220109	202201	2022	2022.0247	PTY	POLITICIAN									USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417675	20220109	202201	2022	2022.0247	RUS	RUSSIAN	RUS								UKR	UKRAINE	UKR								0	030	030	03	1	4.0	6	1	6	-0.50377833753149	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230109233000	https://sg.news.yahoo.com/japan-france-vow-more-security-213846327.html
1079417676	20220109	202201	2022	2022.0247	RUS	RUSSIAN	RUS								UKR	UKRAINE	UKR								0	032	032	03	1	4.5	6	1	6	-0.50377833753149	1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230109233000	https://sg.news.yahoo.com/japan-france-vow-more-security-213846327.html
1079417677	20220109	202201	2022	2022.0247	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	032	032	03	1	4.5	2	1	2	-0.50377833753149	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20230109233000	https://sg.news.yahoo.com/japan-france-vow-more-security-213846327.html
1079417678	20220109	202201	2022	2022.0247	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	4	1	4	-7.01871657754011	3	Rocky Hill, Connecticut, United States	US	USCT	CT003	41.6648	-72.6393	210273	0								3	Rocky Hill, Connecticut, United States	US	USCT		41.6648	-72.6393	210273	20230109233000	http://www.courant.com/news/connecticut/hc-news-michael-sharpe-sentencing-kidnapping-20230109-vwqid6tserayvdimro537bca3u-story.html
1079417679	20220109	202201	2022	2022.0247	USA	UNITED STATES	USA																		1	015	015	01	1	0.0	2	1	2	-11.353711790393	3	Johnson County, Indiana, United States	US	USIN	IN081	39.4806	-86.055	450365	0								3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	20230109233000	https://dailyjournal.net/2023/01/09/a-wicked-act-greenwood-man-to-serve-30-years-for-child-molestation-rape/
1079417680	20220109	202201	2022	2022.0247	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-1.31826741996233	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	North Beach, California, United States	US	USCA		37.8058	-122.412	1659245	20230109233000	https://www.sfexaminer.com/news/san-francisco-supervisors-elect-president/article_55d8f2ce-9045-11ed-b680-cfaec3bb5389.html
1079417681	20220109	202201	2022	2022.0247	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	2	1	2	0.33003300330033	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20230109233000	https://dnews.com/idaho-governor-calls-for-teacher-state-police-pay-increases-in-state-of-the-state-address/article_5ec1db0f-bba9-5747-91dd-3a93ac10c168.html
1079417682	20220109	202201	2022	2022.0247	USA	UNITED STATES	USA								SPY	OPERATIVE						SPY			1	071	071	07	2	7.4	2	1	2	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417683	20220109	202201	2022	2022.0247	USA	FLORIDA	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	1	1	1	-1.39917695473251	2	California, United States	US	USCA		36.17	-119.746	CA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417684	20220109	202201	2022	2022.0247	USA	FLORIDA	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	1	1	1	-1.39917695473251	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417685	20220109	202201	2022	2022.0247	USA	FLORIDA	USA								USAGOV	UNITED STATES	USA					GOV			0	172	172	17	4	-5.0	1	1	1	-1.39917695473251	2	California, United States	US	USCA		36.17	-119.746	CA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417686	20220109	202201	2022	2022.0247	USA	FLORIDA	USA								USAGOV	UNITED STATES	USA					GOV			0	172	172	17	4	-5.0	1	1	1	-1.39917695473251	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417687	20220109	202201	2022	2022.0247	USA	MICHIGAN	USA								USAPTY	MICHIGAN	USA								1	071	071	07	2	7.4	3	1	3	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417688	20220109	202201	2022	2022.0247	USA	MICHIGAN	USA								USASPY	UNITED STATES	USA					SPY			1	071	071	07	2	7.4	2	1	2	1.58536585365854	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20230109233000	https://www.washingtonexaminer.com/news/campaigns/dscc-chief-gary-peters-obscure-no-more
1079417689	20220109	202201	2022	2022.0247	USAGOV	FLORIDA	USA					GOV													0	172	172	17	4	-5.0	3	1	3	-1.39917695473251	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417690	20220109	202201	2022	2022.0247	USAGOV	UNITED STATES	USA					GOV			USA	FLORIDA	USA								0	040	040	04	1	1.0	1	1	1	-1.39917695473251	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	California, United States	US	USCA		36.17	-119.746	CA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417691	20220109	202201	2022	2022.0247	USAGOV	UNITED STATES	USA					GOV			USA	FLORIDA	USA								0	040	040	04	1	1.0	1	1	1	-1.39917695473251	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20230109233000	http://www.ebar.com/story.php?ch=Politics&sc=&id=321888
1079417692	20221210	202212	2022	2022.9315	GBR	UNITED KINGDOM	GBR								JUD	LAWYER						JUD			1	010	010	01	1	0.0	10	1	10	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20230109233000	https://krro.com/2023/01/09/470903/
1079417693	20221210	202212	2022	2022.9315	USA	SAN FRANCISCO	USA																		1	010	010	01	1	0.0	3	1	3	0.98870056497176	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20230109233000	http://www.ebar.com/story.php?ch=arts__culture&sc=theater&id=321779
1079417694	20230102	202301	2023	2023.0055											BOL	SANTA CRUZ	BOL								1	042	042	04	1	1.9	10	1	10	-3.3203125	0								3	Lighthouse Field State Beach, California, United States	US	USCA		36.9533	-122.029	1872836	3	Lighthouse Field State Beach, California, United States	US	USCA		36.9533	-122.029	1872836	20230109233000	http://www.msn.com/en-us/news/us/huge-chunks-of-santa-cruz-sidewalk-fall-into-ocean-after-california-storm/ar-AA169k2G
1079417695	20230102	202301	2023	2023.0055	BOL	SANTA CRUZ	BOL																		1	043	043	04	1	2.8	10	1	10	-3.3203125	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20230109233000	http://www.msn.com/en-us/news/us/huge-chunks-of-santa-cruz-sidewalk-fall-into-ocean-after-california-storm/ar-AA169k2G
1079417696	20230102	202301	2023	2023.0055	CAN	CANADA	CAN																		0	016	016	01	1	-2.0	2	1	2	-2.62529832935561	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230109233000	https://www.thompsoncitizen.net/manitoba-news/manitoba-cabinet-to-get-shuffled-after-some-ministers-announce-plans-to-retire-6352453
1079417697	20230102	202301	2023	2023.0055	CAN	CANADA	CAN								LEG	LEGISLATURE						LEG			0	016	016	01	1	-2.0	2	1	2	-2.62529832935561	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230109233000	https://www.thompsoncitizen.net/manitoba-news/manitoba-cabinet-to-get-shuffled-after-some-ministers-announce-plans-to-retire-6352453
1079417698	20230102	202301	2023	2023.0055	CVL	RESIDENTS						CVL													1	070	070	07	2	7.0	2	1	2	2.85714285714285	3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	0								3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	20230109233000	https://www.thetimestribune.com/community/blood-drive-planned-in-knox-county/article_c790571c-9050-11ed-8906-6b9de37b1eb1.html
1079417699	20230102	202301	2023	2023.0055	GOV	GOVERNOR						GOV			LEG	CHAMBER						LEG			0	180	180	18	4	-9.0	10	1	10	-0.810081008100811	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20230109233000	https://qconline.com/news/state-and-regional/govt-and-politics/pritzker-promises-ambitious-and-bold-second-term-agenda/article_baf6be80-30e2-5a70-a41f-371f8fa6baaa.html
1079417700	20230102	202301	2023	2023.0055	LEG	LEGISLATURE						LEG													0	016	016	01	1	-2.0	3	1	3	-2.62529832935561	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20230109233000	https://www.thompsoncitizen.net/manitoba-news/manitoba-cabinet-to-get-shuffled-after-some-ministers-announce-plans-to-retire-6352453
1079417701	20230102	202301	2023	2023.0055	USA	UNITED STATES	USA								USACVL	UNITED STATES	USA					CVL			1	070	070	07	2	7.0	6	1	6	2.85714285714285	3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	20230109233000	https://www.thetimestribune.com/community/blood-drive-planned-in-knox-county/article_c790571c-9050-11ed-8906-6b9de37b1eb1.html
1079417702	20230102	202301	2023	2023.0055	USACVL	UNITED STATES	USA					CVL													1	070	070	07	2	7.0	2	1	2	2.85714285714285	3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	0								3	Barbourville, Kentucky, United States	US	USKY	KY121	36.8665	-83.8888	486329	20230109233000	https://www.thetimestribune.com/community/blood-drive-planned-in-knox-county/article_c790571c-9050-11ed-8906-6b9de37b1eb1.html
1079417703	20230108	202301	2023	2023.0219											GOV	PRESIDENT						GOV			0	052	052	05	1	3.5	5	1	5	0.4162330905307	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230109233000	https://theconservativetreehouse.com/blog/2023/01/09/with-biden-in-mexico-here-comes-the-push-to-join-north-american-green-new-deal/
1079417704	20230108	202301	2023	2023.0219											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	1	1	1	0.4162330905307	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20230109233000	https://theconservativetreehouse.com/blog/2023/01/09/with-biden-in-mexico-here-comes-the-push-to-join-north-american-green-new-deal/
1079417705	20230108	202301	2023	2023.0219											GOV	PRESIDENT						GOV			0	080	080	08	2	5.0	4	1	4	0.4162330905307	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Mexico	MX	MX		23	-102	MX	20230109233000	https://theconservativetreehouse.com/blog/2023/01/09/with-biden-in-mexico-here-comes-the-push-to-join-north-american-green-new-deal/
1079417706	20230108	202301	2023	2023.0219	MED	MEDIA						MED			BRA	BRAZILIAN	BRA								0	112	112	11	3	-2.0	10	1	10	-6.56455142231947	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20230109233000	https://therightscoop.com/democrats-try-to-get-bolsonaro-extradited-from-us-to-brazil-after-brazilian-capitol-attack/
1079417707	20230109	202301	2023	2023.0247											AUS	MURRAY	AUS								1	042	042	04	1	1.9	10	1	10	-1.75879396984925	0								4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	4	Sydney Harbour, New South Wales, Australia	AS	AS02	5114	-33.8667	151.25	-1603141	20230109233000	https://www.dailymail.co.uk/news/article-11616443/Insane-moment-fisherman-reels-monster-three-metre-bull-shark-Sydney-Harbour.html
1079417708	20230109	202301	2023	2023.0247											BRA	BRAZIL	BRA								0	131	131	13	3	-5.8	2	1	2	-6.56455142231947	0								1	Brazil	BR	BR		-10	-55	BR	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20230109233000	https://therightscoop.com/democrats-try-to-get-bolsonaro-extradited-from-us-to-brazil-after-brazilian-capitol-attack/
1079417709	20230109	202301	2023	2023.0247											BRA	BRAZIL	BRA								0	131	131	13	3	-5.8	2	1	2	-6.56455142231947	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20230109233000	https://therightscoop.com/democrats-try-to-get-bolsonaro-extradited-from-us-to-brazil-after-brazilian-capitol-attack/
1079417710	20230109	202301	2023	2023.0247											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	3	1	3	-1.34078212290502	0								3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	20230109233000	https://www.ijpr.org/politics-government/2023-01-09/tina-kotek-sworn-in-as-oregons-39th-governor-declares-a-homelessness-state-of-emergency
1079417711	20230109	202301	2023	2023.0247											BUS	BANK						BUS			0	040	040	04	1	1.0	1	1	1	0.15898251192369	0								3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	3	Mansfield, Ohio, United States	US	USOH	OH139	40.7584	-82.5154	1056410	20230109233000	https://www.richlandsource.com/business/community_development/richland-county-land-bank-selects-new-contractor-for-ocie-hill-demolition/article_da08a81c-9051-11ed-bfdb-8b99bf0444db.html
1079417712	20230109	202301	2023	2023.0247											BUS	BANK						BUS			0	040	040	04	1	1.0	1	1	1	0.15898251192369	0								3	Cuyahoga County, Ohio, United States	US	USOH		41.4334	-81.6665	1074030	3	Cuyahoga County, Ohio, United States	US	USOH		41.4334	-81.6665	1074030	20230109233000	https://www.richlandsource.com/business/community_development/richland-county-land-bank-selects-new-contractor-for-ocie-hill-demolition/article_da08a81c-9051-11ed-bfdb-8b99bf0444db.html
1079417713	20230109	202301	2023	2023.0247											CAN	VANCOUVER	CAN								1	192	192	19	4	-9.5	10	1	10	7.60095011876484	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230109233000	https://dailyhive.com/vancouver/ace-moto-show-vancouver
1079417714	20230109	202301	2023	2023.0247											CHR	CHRISTIAN				CHR					0	084	084	08	2	7.0	6	1	6	-11.353711790393	0								3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	20230109233000	https://dailyjournal.net/2023/01/09/a-wicked-act-greenwood-man-to-serve-30-years-for-child-molestation-rape/
1079417715	20230109	202301	2023	2023.0247											CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	10	1	10	-9.70588235294118	0								0								0								20230109233000	https://www.goshennews.com/news/multiple-weekend-arrests-were-reported-by-goshen-police/article_4b729cf8-8f83-11ed-bdcd-e3c0a9cf1fc6.html
1079417716	20230109	202301	2023	2023.0247											COP	PRISON						COP			1	036	036	03	1	4.0	2	1	2	-11.353711790393	0								3	Johnson County, Indiana, United States	US	USIN		39.4806	-86.055	450365	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20230109233000	https://dailyjournal.net/2023/01/09/a-wicked-act-greenwood-man-to-serve-30-years-for-child-molestation-rape/
1079417717	20230109	202301	2023	2023.0247											COP	PRISON						COP			1	036	036	03	1	4.0	3	1	3	-11.353711790393	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20230109233000	https://dailyjournal.net/2023/01/09/a-wicked-act-greenwood-man-to-serve-30-years-for-child-molestation-rape/
1079417718	20230109	202301	2023	2023.0247											COP	PRISON						COP			1	036	036	03	1	4.0	6	1	6	0.83565459610027	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230109233000	https://www.thompsoncitizen.net/opinion/letter-writers-support-for-donald-trump-amazing-and-amusing-6351800
1079417719	20230109	202301	2023	2023.0247											COP	BORDER PATROL AGENT						COP			0	042	042	04	1	1.9	10	1	10	-2.51798561151079	0								4	Chamizal, Chihuahua, Mexico	MX	MX06	19768	28.0167	-106.183	-1656612	4	Chamizal, Chihuahua, Mexico	MX	MX06	19768	28.0167	-106.183	-1656612	20230109233000	https://www.elpasotimes.com/story/news/2023/01/09/president-joe-biden-el-paso-border-plan-ease-immigration-migrants-crisis/69791134007/
1079417720	20230109	202301	2023	2023.0247											COP	DEPUTIES						COP			1	173	173	17	4	-5.0	10	1	10	-11.2903225806451	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20230109233000	https://www.nny360.com/news/stlawrencecounty/recent-st-lawrence-county-police-activity/article_29c31ef8-277f-56dc-a8c8-c1ccd2d0ee9b.html
1079417721	20230109	202301	2023	2023.0247											COP	DEPUTIES						COP			1	1823	182	18	4	-10.0	10	1	10	-5.47445255474453	0								0								0								20230109233000	https://signalscv.com/2023/01/deputies-connection-between-man-killed-by-lasd-and-woman-stabbed-to-death-still-under/
1079417722	20230109	202301	2023	2023.0247											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	3	1	3	2.52525252525253	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20230109233000	https://www.jns.org/wire/hillel-of-san-diego-announces-long-awaited-opening-of-jewish-center-at-uc-san-diego/
1079417723	20230109	202301	2023	2023.0247											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	6	1	6	0.60698027314112	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20230109233000	http://www.ebar.com/story.php?ch=News&sc=Latest%20News&id=321942
1079417724	20230109	202301	2023	2023.0247											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	8	1	8	1.47991543340381	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20230109233000	https://dailyhive.com/canada/community-actor-walk-over-border-christmas-snow
1079417725	20230109	202301	2023	2023.0247											DEU	GERMANY	DEU								1	036	036	03	1	4.0	10	1	10	-2.46153846153847	0								4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	4	Ramstein, Baden-Wüberg, Germany	GM	GM01	16526	48.2034	8.37174	-1846389	20230109233000	http://www.msn.com/en-us/news/world/uk-considering-whether-to-give-ukraine-heavy-challenger-2-tanks/ar-AA1696fi
1079417726	20230109	202301	2023	2023.0247											DEU	GERMANY	DEU								1	040	040	04	1	1.0	10	1	10	-2.46153846153847	0								1	Russia	RS	RS		60	100	RS	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20230109233000	http://www.msn.com/en-us/news/world/uk-considering-whether-to-give-ukraine-heavy-challenger-2-tanks/ar-AA1696fi
1079417727	20230109	202301	2023	2023.0247											EDU	PROFESSOR						EDU			1	036	036	03	1	4.0	5	1	5	0	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230109233000	https://www.lawfareblog.com/week-will-be-436
1079417728	20230109	202301	2023	2023.0247											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	10	1	10	0	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20230109233000	https://www.lawfareblog.com/week-will-be-436
1079417729	20230109	202301	2023	2023.0247											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	6	1	6	-2.7190332326284	0								4	Hornsea, East Riding of Yorkshire, United Kingdom	UK	UKE1	40115	53.9	-0.166667	-2599041	4	Hornsea, East Riding of Yorkshire, United Kingdom	UK	UKE1	40115	53.9	-0.166667	-2599041	20230109233000	https://www.gazettelive.co.uk/news/teesside-news/appeal-give-endangered-seabirds-home-25935156
