1081545411	20230117	202301	2023	2023.0466	POL	POLAND	POL								UKR	UKRAINE	UKR								0	013	013	01	1	0.4	2	1	2	1.71306209850107	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230124043000	https://www.prokerala.com/news/articles/a1384575.html
1081545412	20230117	202301	2023	2023.0466	POL	POLAND	POL								UKR	UKRAINE	UKR								0	013	013	01	1	0.4	8	1	8	1.71306209850107	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	1	Ukraine	UP	UP		49	32	UP	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230124043000	https://www.prokerala.com/news/articles/a1384575.html
1081545413	20230117	202301	2023	2023.0466	POL	POLAND	POL								UKR	UKRAINE	UKR								0	033	033	03	1	5.2	2	1	2	1.71306209850107	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230124043000	https://www.prokerala.com/news/articles/a1384575.html
1081545414	20230117	202301	2023	2023.0466	POL	POLAND	POL								UKR	UKRAINE	UKR								0	033	033	03	1	5.2	8	1	8	1.71306209850107	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	1	Ukraine	UP	UP		49	32	UP	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20230124043000	https://www.prokerala.com/news/articles/a1384575.html
1081545415	20230117	202301	2023	2023.0466	UKR	UKRAINE	UKR																		0	0331	033	03	1	5.2	10	1	10	-1.36054421768707	4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	0								4	Bakhmut, Donets'ka Oblast', Ukraine	UP	UP05	28556	48.5956	37.9999	-1034612	20230124043000	https://www.dawn.com/news/1733330/poland-signals-intent-to-send-german-tanks-to-ukraine
1081545416	20230123	202301	2023	2023.0630	MED	MEDIA						MED			LAB	EMPLOYEE						LAB			1	130	130	13	3	-4.4	10	1	10	-3.24675324675324	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20230124043000	https://republicofmining.com/2023/01/23/glencore-halts-operations-in-peru-due-to-violent-protests-by-valentina-ruiz-leotaud-mining-com-january-21-2023/
1081545417	20230124	202301	2023	2023.0658											AFG	AFGHAN	AFG								0	042	042	04	1	1.9	2	1	2	-3.09523809523809	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230124043000	https://menafn.com/1105469040/The-Taliban-Cannot-Defeat-Women
1081545418	20230124	202301	2023	2023.0658											AFGEDU	AFGHAN	AFG					EDU			0	042	042	04	1	1.9	6	1	6	-3.09523809523809	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230124043000	https://menafn.com/1105469040/The-Taliban-Cannot-Defeat-Women
1081545419	20230124	202301	2023	2023.0658											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	042	042	04	1	1.9	4	1	4	-0.4524886877828	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20230124043000	https://www.kezi.com/news/man-shares-story-of-escaping-taliban-and-stating-new-life-in-eugene/article_3fd8a582-9b94-11ed-a4a8-ab3cd97c4a8f.html
1081545420	20230124	202301	2023	2023.0658											AFGINSTAL	TALIBAN	AFG	TAL				INS			1	042	042	04	1	1.9	6	1	6	-0.4524886877828	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20230124043000	https://www.kezi.com/news/man-shares-story-of-escaping-taliban-and-stating-new-life-in-eugene/article_3fd8a582-9b94-11ed-a4a8-ab3cd97c4a8f.html
1081545421	20230124	202301	2023	2023.0658											AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		1	130	130	13	3	-4.4	10	1	10	-3.09523809523809	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20230124043000	https://menafn.com/1105469040/The-Taliban-Cannot-Defeat-Women
1081545422	20230124	202301	2023	2023.0658											AFR	AFRICA	AFR								1	020	020	02	1	3.0	5	1	5	1.51187904967602	0								4	Franschhoek, Western Cape, South Africa	SF	SF11	77338	-33.9108	19.1198	-1228880	4	Franschhoek, Western Cape, South Africa	SF	SF11	77338	-33.9108	19.1198	-1228880	20230124043000	https://www.news24.com/life/wine/news-events-the-grapevine-20230123
1081545423	20230124	202301	2023	2023.0658											AFR	AFRICA	AFR								1	020	020	02	1	3.0	1	1	1	1.51187904967602	0								4	Hemel-En-Aarde, Western Cape, South Africa	SF	SF11	77338	-34.3517	19.2646	-1236633	4	Hemel-En-Aarde, Western Cape, South Africa	SF	SF11	77338	-34.3517	19.2646	-1236633	20230124043000	https://www.news24.com/life/wine/news-events-the-grapevine-20230123
1081545424	20230124	202301	2023	2023.0658											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	4	1	4	2.67686424474187	0								4	Victoria Park, Hong Kong (general), Hong Kong	HK	HK00	13031	22.2833	114.183	-1354490	1	China	CH	CH		35	105	CH	20230124043000	http://en.people.cn/n3/2023/0124/c90000-10199422.html
1081545425	20230124	202301	2023	2023.0658											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	2	1	2	2.67686424474187	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20230124043000	http://en.people.cn/n3/2023/0124/c90000-10199422.html
1081545426	20230124	202301	2023	2023.0658											BGD	BANGLADESH	BGD								0	051	051	05	1	3.4	5	1	5	3.6336109008327	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20230124043000	https://www.adb.org/what-we-do/sectors/education/your-questions-answered
1081545427	20230124	202301	2023	2023.0658											BRB	BARBADOS	BRB								0	042	042	04	1	1.9	10	1	10	1.10497237569061	0								1	Barbados	BB	BB		13.166667	-59.533333	BB	1	Barbados	BB	BB		13.166667	-59.533333	BB	20230124043000	https://montreal.ctvnews.ca/paramedics-raise-funds-for-volunteer-first-responder-who-is-seriously-ill-in-barbados-1.6243251
1081545428	20230124	202301	2023	2023.0658											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	4	1	4	-0.4899292324442	0								3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545429	20230124	202301	2023	2023.0658											BUS	BUSINESS						BUS			0	020	020	02	1	3.0	6	1	6	-0.4899292324442	0								3	Grand Forks Air Force Base, North Dakota, United States	US	USND		47.9548	-97.3888	2512476	3	Grand Forks Air Force Base, North Dakota, United States	US	USND		47.9548	-97.3888	2512476	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545430	20230124	202301	2023	2023.0658											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	4	1	4	-0.4899292324442	0								3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545431	20230124	202301	2023	2023.0658											BUS	BUSINESS						BUS			0	051	051	05	1	3.4	6	1	6	-0.4899292324442	0								3	Grand Forks Air Force Base, North Dakota, United States	US	USND		47.9548	-97.3888	2512476	3	Grand Forks Air Force Base, North Dakota, United States	US	USND		47.9548	-97.3888	2512476	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545432	20230124	202301	2023	2023.0658											BUS	COMPANY						BUS			1	057	057	05	1	8.0	4	1	4	-0.4899292324442	0								3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545433	20230124	202301	2023	2023.0658											BUS	COMPANY						BUS			1	057	057	05	1	8.0	6	1	6	-0.4899292324442	0								3	Grand Forks Air Force Base, North Dakota, United States	US	USND		47.9548	-97.3888	2512476	3	Grand Forks, North Dakota, United States	US	USND		47.9253	-97.0329	1029197	20230124043000	https://www.grandforksherald.com/news/local/grand-forks-council-members-engage-in-lengthy-discussion-on-fufeng-concerns-during-monday-meeting
1081545434	20230124	202301	2023	2023.0658											BUS	PRODUCER						BUS			0	130	130	13	3	-4.4	10	1	10	0	0								3	Cook Inlet, Alaska, United States	US	USAK		58.9419	-153.186	1400652	3	Cook Inlet, Alaska, United States	US	USAK		58.9419	-153.186	1400652	20230124043000	https://www.kdll.org/local-news/2023-01-23/oil-production-in-cook-inlet-will-continue-to-decline-as-north-slope-holds-steady-state-says
1081545435	20230124	202301	2023	2023.0658											CAN	CANADA	CAN								1	010	010	01	1	0.0	1	1	1	-5.60344827586207	0								4	New Westminster, British Columbia, Canada	CA	CA02	12552	49.2167	-122.917	-570133	4	New Westminster, British Columbia, Canada	CA	CA02	12552	49.2167	-122.917	-570133	20230124043000	https://bc.ctvnews.ca/nicole-chan-was-frustrated-by-handling-of-sex-assault-case-before-suicide-officer-1.6242584
1081545436	20230124	202301	2023	2023.0658											CAN	TORONTO	CAN								1	062	062	06	2	7.4	10	1	10	2.19780219780219	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230124043000	https://republicofmining.com/page/2135/
1081545437	20230124	202301	2023	2023.0658											CAN	CANADA	CAN								1	084	084	08	2	7.0	10	1	10	3.44827586206897	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20230124043000	https://edmonton.ctvnews.ca/nickelback-to-play-edmonton-this-june-1.6243239
1081545438	20230124	202301	2023	2023.0658											CHE	SWITZERLAND	CHE								1	173	173	17	4	-5.0	4	1	4	-9.77443609022556	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20230124043000	https://www.fingerlakes1.com/2023/01/23/police-geneva-man-faces-felony-dwi-charge-after-crash-in-canandaigua/
1081545439	20230124	202301	2023	2023.0658											CHN	NANCHANG	CHN								0	043	043	04	1	2.8	3	1	3	2.91060291060291	0								4	Nanchang, Jiangxi, China	CH	CH03	13164	28.55	115.933	-1914863	4	Mei Ling, Jiangxi, China	CH	CH03	13167	27.2283	116.147	11065962	20230124043000	http://en.people.cn/n3/2023/0124/c90000-10199311.html
1081545440	20230124	202301	2023	2023.0658											CHRCTH	CATHOLIC				CHR	CTH				0	042	042	04	1	1.9	5	1	5	2.7906976744186	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230124043000	https://www.catholicculture.org/commentary/pope-benedict-xvi-regensburg-address-faith-reason-and-university/
1081545441	20230124	202301	2023	2023.0658											COP	POLICE						COP			1	084	084	08	2	7.0	5	1	5	-9.8159509202454	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20230124043000	https://www.10news.com/victim-identified-in-deadly-gaslamp-quarter-shooting
1081545442	20230124	202301	2023	2023.0658											CRM	MAFIA						CRM			0	010	010	01	1	0.0	3	1	3	-7.98722044728434	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20230124043000	https://www.dawn.com/news/1733324/probe-into-beirut-blast-resumes-after-13-months
1081545443	20230124	202301	2023	2023.0658											CRM	MAFIA						CRM			0	112	112	11	3	-2.0	3	1	3	-7.98722044728434	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20230124043000	https://www.dawn.com/news/1733324/probe-into-beirut-blast-resumes-after-13-months
1081545444	20230124	202301	2023	2023.0658											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	3	1	3	-3.96039603960396	0								4	Lundu, Chikwawa, Malawi	MI	MI02	19322	-15.9841	34.4487	-1483022	4	Lundu, Chikwawa, Malawi	MI	MI02	19322	-15.9841	34.4487	-1483022	20230124043000	https://www.nyasatimes.com/vision-fund-ceo-dies-suddenly-soon-after-sex/
1081545445	20230124	202301	2023	2023.0658											EDU	STUDENT						EDU			0	042	042	04	1	1.9	6	1	6	3.21782178217821	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20230124043000	https://siouxcityjournal.com/news/state-and-regional/nebraska/every-child-has-a-future-omaha-special-education-teacher-receives-milken-award/article_17bf54a8-c8fc-5d17-80a0-75106be72d64.html
1081545446	20230124	202301	2023	2023.0658											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	-1.05263157894736	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20230124043000	https://www.desmoinesregister.com/story/news/politics/2023/01/24/iowa-house-senate-lawmakers-pass-kim-reynolds-private-school-scholarships-education-bill/69822687007/
